soc,temperature,R1,tau1,C1,R2,tau2,C2,rmse,trip_id
86.79948333333334,21.0,0.00013570107115622594,0.8119205869000279,5983.155327973084,0.0003022305881455166,33.52112934810315,110912.43131209323,0.0007248384282944832,TripA01
78.08571666666668,24.0,0.0001388044345754551,0.5314594048573184,3828.8359192761463,0.0008771791665664699,43.10131111765443,49136.26857596868,0.0019619466149426125,TripA02
76.76421666666667,24.651466666666668,0.0001400597262082614,0.6305867715707442,4502.270485900386,0.0008713131837466155,41.76229440215208,47930.29094610472,0.0020442436816016686,TripA02
73.95341666666666,25.0,0.00018373437482484533,0.9439886782985212,5137.790243107362,0.0012242160436893353,57.35380678581773,46849.41606628069,0.0027082505012012248,TripA02
74.01558333333332,25.0,0.00015301751164342828,1.009230322373057,6595.5217251528275,0.0008403201256584707,57.60488139329097,68551.11478872658,0.0016300444336931786,TripA02
74.21856666666666,25.0,0.00015066808650700196,0.7216005891881877,4789.339308126495,0.004231190152462832,188.36595194920406,44518.43220507653,0.0010740324725165482,TripA02
74.02448333333332,25.0,0.00015904174914438545,0.6252481739706437,3931.346186358995,0.0015101846414106769,60.545570646267656,40091.502049518596,0.0011169830916933708,TripA02
73.87448333333333,25.0,0.00014702019515504546,0.5558274835559245,3780.619954760341,0.0028851938021477092,162.76680301873847,56414.51291680181,0.0007354543458963454,TripA02
73.12445,24.985916666666665,0.00014059397794014277,0.5313650413003528,3779.429596384128,0.0013569022833795226,58.91789390988525,43420.88198358941,0.0011471788301436567,TripA02
72.09586666666668,25.0,0.00014466620769892224,0.8664384787453082,5989.225075620498,0.0009330833557101525,44.22902761127951,47400.93941298268,0.0016422636926638234,TripA02
71.94316666666666,25.0,0.00014715229585725447,0.7234935672596979,4916.63118842213,0.001572549206358972,63.6950254311254,40504.31310737979,0.0013820855667553019,TripA02
71.03481666666667,25.0,0.0001527483170978762,0.7781181105438475,5094.119040573485,0.001601412975113803,60.8757637257331,38013.7819986172,0.0016181265288086233,TripA02
71.06161666666667,25.0,0.00014702957384912113,0.7049347497169272,4794.509915673954,0.0018338716448505037,78.05023160271482,42560.35683951994,0.00104874622698124,TripA02
70.79791666666667,25.0,0.00012747949254404253,0.5219138365783544,4094.100362048742,0.0011699189681307418,40.176719408816005,34341.454838542406,0.0005731379956696221,TripA02
70.57653333333333,25.0,0.00013203121927249755,0.6013936011192382,4554.934843690488,0.0011564509423685097,39.20964210869383,33905.149515801466,0.0006157562031967645,TripA02
70.45071666666665,25.0,0.00014082684760347808,0.8966876915161037,6367.306424701633,0.001262561805800247,46.61389353289702,36920.088441414424,0.0005995855508297579,TripA02
70.415,25.0,0.0001224184558624826,0.5354672336199787,4374.072764171196,0.0019396463516528194,67.82311451253993,34966.742496510364,0.000592808325149378,TripA02
70.33048333333333,25.0,0.00013846646148225352,0.6395450377183592,4618.772162386241,0.0017233981490040605,73.85119510984066,42852.079858922174,0.0007513035968830552,TripA02
69.91066666666666,25.0,0.0001360404097344112,0.6015952658416156,4422.180637474536,0.001147326389769774,46.30123051469464,40355.761819429244,0.0006452461149190981,TripA02
67.19341666666668,26.0,0.00011853523781733869,0.6570730998099917,5543.27229530288,0.001396972010990444,53.52738707817806,38316.721206337905,0.0013669014711758713,TripA02
83.25323333333333,24.0,0.0001260452767447117,1.614251783878899,12806.920065306023,0.0013201260762323625,189.00913368747953,143175.06266288692,0.0007621878797304527,TripA03
81.69346666666667,24.955566666666666,9.851749539075882e-05,0.543215650792389,5513.900334532296,0.0023300079618884004,183.64644491056004,78817.94736946744,0.0017032495683260733,TripA03
77.31541666666666,26.0,0.00011004675750953547,0.599998083818782,5452.210473050899,0.0005989585481866187,31.014179762656468,51780.177203503765,0.0013371095923592623,TripA03
76.34811666666666,26.0,0.00010534217491299478,0.6466200984337166,6138.283161210401,0.0007533634309388711,33.535191877503415,44513.9629829265,0.0009870018595005863,TripA03
76.13031666666667,26.0,0.0001143114521803932,0.6327503752117338,5535.3191928066835,0.0008227312902794597,39.72248875914892,48281.24228222347,0.0004267749678244735,TripA03
74.93971666666667,25.157933333333332,9.077106165836292e-05,0.5938174129079941,6541.924287973605,0.0007980112844649755,36.201141068749216,45364.19693992194,0.00042152862174518215,TripA03
74.83068333333333,25.0,9.390618860811763e-05,0.5835026639746894,6213.676357473304,0.0010472831634630994,43.114268678033234,41167.72825361319,0.00044828870314333384,TripA03
74.89663333333333,25.0,9.68306916964862e-05,0.8016044321319309,8278.41274380796,0.000877660027274536,48.96639019046743,55791.979432544584,0.0006468831330425643,TripA03
75.02796666666667,25.0,8.135323076548432e-05,0.5769557975038285,7091.9838348769445,0.00039141574956618293,17.74845363391489,45344.25008085649,0.000595202495633121,TripA03
74.90111666666667,25.0,7.985425156452988e-05,0.6168423520622524,7724.602509908751,0.0005968036575414955,25.903451474336734,43403.6406228554,0.0006865464797108928,TripA04
73.8095,25.776566666666664,8.272294695938779e-05,0.5423072091592752,6555.704663489768,0.0005763747459032137,25.332146889401212,43950.827251642026,0.0010019070816215442,TripA04
72.22936666666666,27.17256666666667,8.797805584724193e-05,0.5837229354724619,6634.869682571661,0.0006022872451985864,32.04901197583887,53212.17115476463,0.0009327496122271636,TripA04
71.11846666666666,27.0,9.439681584398957e-05,0.7717119179599604,8175.190138143805,0.0007967644017922213,32.247913221116185,40473.58685776945,0.0008995616888454553,TripA04
70.72211666666666,27.0,0.00010375939332329916,0.8514426368035883,8205.933068157185,0.0007753401200342038,35.67089934617108,46006.776154699015,0.0009944586332711045,TripA04
69.88746666666667,27.0,9.456136502057977e-05,0.673429693147553,7121.615609091427,0.0006387222842620877,25.343259890396855,39678.058077581845,0.000851134093655073,TripA04
68.72095000000002,27.324166666666667,8.75088163343815e-05,0.590163776444193,6744.049355999831,0.0006803835257003985,28.806513012126786,42338.639787718064,0.0007610750969937104,TripA04
67.81296666666667,27.57616666666667,0.00014397943981322666,1.6548431487219635,11493.607357193936,0.0006801223033715807,42.232360850493556,62095.244695159134,0.0012918487258113225,TripA04
67.16583333333334,27.252000000000002,8.587524525056947e-05,0.6514190174443852,7585.643750345685,0.0008549875652328397,32.0600507795649,37497.68076549037,0.0006013403713635858,TripA04
66.63069999999999,27.0,9.302145368521158e-05,0.8463861158930966,9098.827016370891,0.0009214316557284657,35.77608444285175,38826.628345612764,0.0009324147168180321,TripA04
66.51968333333333,27.0,8.724017311703256e-05,0.9252054250301798,10605.268100385565,0.0008770263505982799,39.39356694082785,44917.19879790932,0.0008815357889309,TripA04
66.41841666666667,27.0,8.694808128798266e-05,0.7224437822292862,8308.910001549824,0.0007302877438093336,22.597057767793792,30942.676991842713,0.0007515053273933314,TripA05
66.24723333333334,27.0,8.781674967672661e-05,0.6650429765584669,7573.07665117009,0.0007582243154533694,23.10788338684606,30476.3154067791,0.000706948965975566,TripA05
66.1329,27.0,8.8182695616259e-05,0.764299043196332,8667.222495922562,0.0006282783060922223,20.789373896134887,33089.434561955575,0.0006046473305380489,TripA05
66.01418333333334,27.0,8.098300913633475e-05,0.5864512545303863,7241.657982146559,0.0006124107616782613,17.539204442822673,28639.608479050767,0.0006059306406705423,TripA05
65.87285,27.0,7.78198358950336e-05,0.5252561462912176,6749.643458509773,0.0006319012147941747,16.537532659539128,26171.072744219677,0.0006498773964377216,TripA05
65.70613333333334,27.0,7.982304658650249e-05,0.5136882088327727,6435.337046126146,0.0006936407319209016,18.681816625697895,26932.986726373863,0.0006688632209690072,TripA05
65.5239,27.0,8.348412079199205e-05,0.6748949034866263,8084.111051108577,0.0007484335209575311,21.49426664004664,28719.005814367185,0.0005557427885937655,TripA05
65.41128333333333,27.0,8.802571386889531e-05,0.6292678976682087,7148.6826974835385,0.0007221118863102597,21.423657038181855,29668.057602055665,0.0004038290659705811,TripA05
64.85364999999999,27.0,7.464032478213565e-05,0.5236307216724178,7015.386430871253,0.0006314038806884624,18.382322804982216,29113.41435681188,0.0005415760335231926,TripA05
64.68926666666667,27.0,7.786739183423967e-05,0.5644773302216917,7249.213270470438,0.0007486977656740434,24.244510235284313,32382.239331858134,0.00048745778064339905,TripA05
64.40356666666666,27.0,0.00010212094791103617,0.7490350097912213,7334.783167541215,0.0008463816582166635,27.00874745890271,31910.83738252371,0.0005828672007185088,TripA05
63.87653333333333,27.0,8.196581228488088e-05,0.5529000920580875,6745.49640448172,0.000898084872393034,28.270104947184986,31478.210819715245,0.0005560408326519904,TripA05
63.61563333333334,27.0,9.633305874082186e-05,0.8255842679532798,8570.103334665862,0.0009092748862844005,33.32700963421446,36652.2930930158,0.0005519522088737493,TripA05
63.519466666666666,27.0,9.638576652282711e-05,0.8899110128770051,9232.805267635102,0.0011395255000827668,41.18476164695869,36142.02722446082,0.0006602725823050232,TripA05
63.22638333333334,27.0,9.1805229502321e-05,0.6848050348775591,7459.324905453735,0.0008759396941311571,29.703796687322146,33910.77820349868,0.0005341707166808616,TripA05
62.881616666666666,27.0,8.60009173839456e-05,0.6165936590965417,7169.617230288355,0.0009316491172632346,32.7161270131237,35116.361306957435,0.0006581028433296931,TripA05
62.74165,27.0,8.692312356859146e-05,0.6620224259534631,7616.1831141636085,0.000993839190913275,35.496582884112115,35716.62619934822,0.0007516845610572793,TripA05
62.719316666666664,27.0,9.929270008158755e-05,0.6499648487417697,6545.947972083566,0.001293617228273666,45.609079107652065,35257.012747516856,0.0005560799844782399,TripA05
62.67496666666666,27.0,9.931790930944141e-05,0.6098750339174428,6140.6350391174265,0.0007882597799591203,26.997889549241307,34249.989959707746,0.0005619763677538721,TripA05
62.37963333333333,27.0,8.634955562425663e-05,0.6584395126242785,7625.279688634725,0.000577157059103126,20.559421561548962,35621.883570994185,0.0004005134613196612,TripA05
62.29261666666667,27.0,6.610249622854111e-05,0.5166375183795523,7815.7036096389265,0.0005268465943073521,15.367416287481973,29168.673487745695,0.00041968431237618414,TripA05
61.84360000000001,27.0,8.419655889085443e-05,0.7965692491790972,9460.829037107143,0.0005071404187156327,20.085673223309918,39605.74326569797,0.000516858645134856,TripA05
61.232616666666665,27.0,6.856433156076303e-05,0.5821558644294275,8490.651789021085,0.0003470411605127592,12.206657093297517,35173.51392918919,0.0007101000629107851,TripA05
60.80496666666666,27.0,0.00020832030292668684,3.9377752923416605,18902.503678325884,0.0005168693201844928,110.32503889390176,213448.6118358157,0.0009958761200101979,TripA05
79.68416666666667,26.0,0.00012418148008423298,1.2875225332172409,10368.072053448768,0.0015810904049030105,183.34057674834358,115958.31343976205,0.0006785648152828031,TripA06
79.09020000000001,26.0,6.377787268360136e-05,0.6363254245893641,9977.213064884443,0.0002814832205647112,12.223499093200695,43425.32058812575,0.0006762891975823624,TripA06
78.51213333333334,26.0,7.173962995897752e-05,0.534105060128986,7445.048997804984,0.0002568262608460223,9.619040456193495,37453.49258485875,0.0003612994861237658,TripA06
78.25403333333334,26.0,0.00012182737054438409,1.8294228307986145,15016.517410035704,0.00044220829826683406,45.79789269422891,103566.33485560212,0.0005132242310919381,TripA06
78.08771666666668,26.0,8.1379742329461e-05,0.7399816018051464,9092.94599151439,0.0004921977703320009,23.816412507615237,48387.89190684552,0.0006626056544210412,TripA06
77.80946666666667,26.0,9.286224160992919e-05,0.7846681900888128,8449.808840334015,0.0005282926874599464,24.34948251381361,46090.894482918084,0.0004652914151512744,TripA06
77.39081666666668,26.0,7.86935622287098e-05,0.8855791740322732,11253.51488675127,0.0005161878250797979,23.088539378350056,44728.94992201876,0.0006004083265235223,TripA06
77.0264,26.0,7.79058496549268e-05,0.8437336694598855,10830.170946046892,0.00033139709572340044,15.089210924114626,45532.11575731125,0.0005245048346754132,TripA06
76.96731666666666,26.0,7.58714974700439e-05,0.7102786265217893,9361.60020832891,0.00038418003604399133,14.409892451156168,37508.17611331093,0.00048195461273173876,TripA06
77.08996666666667,26.0,6.351787256998364e-05,0.5181121346037915,8156.950376965764,0.0004559755079968436,15.672893309218491,34372.22621467419,0.000552679823985511,TripA06
77.1,26.0,0.00011012682110426113,1.5439444343195623,14019.694919349875,0.0005919470120529562,32.96465366065689,55688.52108287666,0.0004273716916495517,TripA06
77.06001666666667,26.0,8.817098023482214e-05,0.6931390688700727,7861.306146580927,0.0006917630394400593,31.551604715006558,45610.42281262337,0.00029038054266668293,TripA06
77.01001666666667,26.0,9.888125571997569e-05,1.3128287679097244,13276.821358615804,0.0006634228949223811,34.3003978959665,51702.16186159744,0.00043556517084592867,TripA06
76.98735,26.0,7.741435920999712e-05,1.6485893083535088,21295.65270806522,0.00043661931182845836,30.59146179575113,70064.3809538367,0.0004329245700655419,TripA06
76.35170000000001,26.0,0.00010596325862791681,0.9882981483389984,9326.800262054454,0.0005915587279412592,40.28498905523827,68099.7289913006,0.00036572797432207424,TripA06
75.51376666666667,26.0,0.00012225082844912057,1.4426635856486945,11800.849155383146,0.0004071869516249328,48.665689082000426,119516.81871875715,0.00037743003176847034,TripA06
74.98910000000001,26.0,0.00011544510625425632,1.1810340324370385,10230.265021679905,0.0009456516516418215,88.43126154096441,93513.56959767565,0.00032903487884380266,TripA06
73.19881666666669,27.0,7.210498413403998e-05,0.5745819968159459,7968.686266511388,0.0004063731834533104,16.272709536332236,40043.75829637357,0.0004826767680155211,TripA06
72.16663333333332,27.0,0.00026184354273702665,3.1763474480128906,12130.707577551162,0.0003482666506401289,44.074927409921166,126555.11898400141,0.0008862593575714989,TripA06
71.54908333333333,27.0,0.00020961931345729915,3.5547616496761236,16958.178094597435,0.0006204081998115402,106.39454935758526,171491.2043230642,0.0008790236670575671,TripA06
71.10791666666667,27.0,0.00023493635155780212,3.668285411637566,15613.95410848136,0.0004088855423387792,55.34898250045099,135365.46727443833,0.0011892516749739735,TripA06
69.55486666666667,27.0,0.00024261343233692877,3.8252905945571842,15767.018988647018,0.00013665131048867023,61.47162659991849,449842.935132445,0.0013570399488108157,TripA06
67.89383333333333,27.0,0.0003066407391044898,5.361264512932353,17483.862478903913,0.00046626732671984684,94.114479627249,201846.61080444301,0.000848237788670317,TripA06
67.33015,27.004533333333335,8.827808484741757e-05,0.7018489727780427,7950.432703554218,0.00044813661517220877,16.64690375212442,37146.939545940455,0.0006750294575559692,TripA06
65.95725,28.0,9.336309304559871e-05,1.312868787104178,14061.96757494924,0.0006275545692769403,31.206071186783067,49726.4663736546,0.002090494967330217,TripA06
65.75111666666666,28.0,7.138523646588598e-05,0.5660074803209529,7928.915113861674,0.0005644454925860566,16.167231434243313,28642.67966809642,0.0007407711434104468,TripA06
65.53668333333333,28.0,9.972289254264319e-05,0.9454933597045457,9481.206727935984,0.0007775374429866353,31.515959805194885,40533.04453627013,0.000561845063917128,TripA06
65.42178333333332,28.0,0.0001169726394468284,1.6809620322694796,14370.557424529905,0.0008600622248232111,35.6712057267337,41475.14528273352,0.0006135102191074013,TripA06
65.44835,28.0,8.714702741246029e-05,0.763959583788731,8766.329804606738,0.0010243575912135374,32.055560394816645,31293.330248903625,0.0005403262986320655,TripA06
65.2828,28.0,8.88579984666463e-05,0.8047208084455404,9056.25630029918,0.00103900923584509,32.25630153079767,31045.250049737664,0.0005720135722427978,TripA06
65.11278333333334,28.0,8.889405817793206e-05,0.9310305130146238,10473.484191159945,0.0009012032977383914,29.299628419630693,32511.67466115512,0.0005895661557747639,TripA06
65.05445,28.0,8.70571779015153e-05,0.7424711061501351,8528.54553808379,0.0008951849616305556,29.322725473526194,32756.052358292112,0.00047514617895673026,TripA06
65.0,28.0,9.857966163896995e-05,1.0694688740971645,10848.778098000574,0.0008102488081983003,27.854363846345446,34377.5437427467,0.0004983918140111332,TripA06
64.93023333333333,28.0,8.110731318445132e-05,0.637630781217684,7861.569520464907,0.0008834421477154698,23.794723217909024,26934.10460372623,0.00036318058321366454,TripA06
64.81023333333333,28.0,7.590130141308617e-05,0.9523130363496232,12546.728693975128,0.0006646812294165162,20.823229000428167,31328.143595551253,0.0004582293072234207,TripA06
64.44289999999998,28.0,0.00010981160319093959,1.8588276740680318,16927.42497198512,0.0003281994157185597,13.441445639608492,40955.11751652511,0.0005256672793721145,TripA06
64.02866666666667,28.0,7.650233153122655e-05,0.5834190594188876,7626.160507026494,0.00026245845454465184,9.33509521542494,35567.896761492084,0.0003425405613770697,TripA06
63.9455,28.0,0.00016700046359666008,1.6389810881186115,9814.230768107822,0.0003006157449543505,39.18056011295704,130334.35796553749,0.0003134555907081127,TripA06
63.06341666666667,31.0,7.468983320039093e-05,0.8006551634018402,10719.734254241841,0.0005613458644374033,20.310542476131733,36181.868902672926,0.0003915564340850271,TripA07
62.87266666666665,31.0,0.0001004607055693782,1.8131085966440041,18047.938110407464,0.0005368909302784266,22.828723044720494,42520.22479292346,0.00041619114478884026,TripA07
62.044583333333335,31.0,6.747735879967426e-05,0.5810748465672486,8611.404727507706,0.0005815760570926276,26.19382546573107,45039.3807418368,0.0004840130566850184,TripA07
61.68374999999999,31.0044,8.251057501059856e-05,0.797649785713135,9667.243085030932,0.00044545602752524483,28.26290583666419,63447.12853854577,0.0010832322471284737,TripA07
59.36149999999999,32.0,7.419258142841931e-05,0.5385527594535422,7258.849187949278,0.0003980668711026637,24.63516469778863,61887.000617630096,0.0005131408318949179,TripA07
59.19908333333333,32.0,7.131103175108224e-05,0.6230469260976176,8737.034239981558,0.0003592433070494908,19.94416606663088,55517.15418287054,0.0007143514832541041,TripA07
58.9305,32.0,6.70178244171557e-05,0.5872199030918995,8762.14511883765,0.00025766688751629004,14.945080667338146,58001.55701571588,0.0007180346454129207,TripA07
52.07443333333333,31.0,8.770074004991316e-05,0.7951420407325787,9066.537412113503,0.00011632513572044258,11.084876506304415,95292.18631598292,0.0006974528280394202,TripA07
